,img_id,num_user,attractiveness,familiarity,uniqueness,friendliness,pleasure,arousal,dominance
253,249,5,2,1,2,0,0.1573331705729167,-0.7105309048904436,0.0934445529513889
254,250,5,2,1,2,0,-0.3671112738715278,-0.6740476986484971,-0.017666558159722255
255,251,5,2,0,1,0,0.04177761501736106,-0.9358950627471838,-0.022111002604166693
256,252,5,2,1,2,1,0.09511094835069447,-0.5177279204404639,-0.2487776692708333
257,253,5,4,0,4,1,0.4862220594618057,-0.53594388276288,0.3601112196180556
258,254,5,2,0,2,0,-0.25600016276041665,-0.6255803341690082,0.1556667751736111
259,255,5,2,0,2,1,0.17066650390625,-0.8380797782476066,0.10233344184027778
260,256,5,2,0,2,1,0.24622205946180556,-0.522071260569775,-0.21766655815972227
261,257,5,4,1,3,1,0.6417776150173611,0.4560091024302523,0.6134445529513889
262,258,5,2,1,1,1,0.2773331705729167,-0.7654930023160527,0.23122233072916668
263,259,5,3,1,2,1,0.6239998372395834,-0.22504776966523315,0.5201112196180556
264,260,5,2,1,1,1,0.3262220594618056,-0.5394643281115942,0.10233344184027775
265,261,5,2,0,2,0,0.07288872612847233,-0.7137972795866885,0.053444552951388856
266,262,5,2,1,1,1,0.02844428168402776,-0.7042139522288521,-0.1421110026041667
267,263,5,2,1,1,1,0.0684442816840278,-0.8779534707609212,0.10233344184027775
268,264,5,1,0,2,0,-0.03822238498263888,-0.5928175501058079,0.017888997395833318
269,265,5,2,1,2,0,-0.04266682942708335,-0.4364355526760457,-0.2937776692708333
270,266,5,2,1,2,0,-0.08266682942708334,-0.6758322546566189,-0.17766655815972224
271,267,5,2,0,2,0,-0.32266682942708336,-0.8234111129830257,-0.11544447157118054
272,268,5,1,0,2,0,-0.6826668294270835,-0.09818553840472496,-0.4754443359375
273,269,5,2,0,2,0,0.24177761501736122,-0.5734738917089627,-0.3109998914930555
274,270,5,2,0,2,0,0.032888726128472254,-0.847612820723921,0.08900010850694447
275,271,5,3,0,4,1,0.2951109483506944,-0.36040899199813764,0.4490001085069445
276,272,5,2,1,2,0,0.2373331705729167,-0.559293791027606,-0.07099989149305555
277,273,5,2,0,2,1,0.12177761501736106,-0.7297813503260133,0.10677788628472218
278,274,5,2,1,1,1,0.17066650390625007,-0.7854189265127991,0.315666775173611
279,275,5,3,0,2,1,0.2195553927951389,-0.8342159065052327,0.2890001085069445
280,276,5,4,0,3,1,0.63066650390625,0.28562467621639237,0.5690001085069445
281,277,5,3,0,4,1,0.679555392795139,0.2462321685844973,0.3912223307291667
282,278,5,2,0,2,1,0.22399983723958336,-0.7566121199445057,-0.039888780381944544
283,279,5,4,1,4,1,0.8328887261284722,0.33661908287055653,0.43122219509548615
284,280,5,4,1,3,1,0.8195553927951389,0.6112874170234683,0.6084445529513889
285,281,5,2,0,2,1,-0.06044460720486113,-0.32680833315805224,0.18677788628472222
286,282,5,2,0,3,1,0.21066650390625,-0.43904100409912594,0.3284445529513889
287,283,5,3,0,3,1,0.17955539279513888,-0.9302909492652269,0.2178889973958334
288,284,5,3,0,2,1,0.6795553927951389,0.048740209242395915,0.1467778862847222
289,285,5,3,0,3,1,0.09511094835069447,-0.17460550061999908,0.23566677517361106
290,286,5,3,0,4,1,0.41955539279513887,-0.44444611739559586,0.2712223307291666
291,287,5,3,0,2,1,0.28622205946180557,-0.11882438743874449,0.34233344184027786
292,288,5,3,0,2,1,0.3262220594618056,-0.283641499295911,0.4978889973958333
293,289,5,2,1,2,0,0.36177761501736116,-0.30469330386677623,-0.20433322482638888
294,290,5,1,1,1,0,-0.14044460720486113,-0.4498672683420885,-0.026555447048611125
295,291,5,3,0,2,1,0.19733317057291672,-0.5364045608275294,-0.008777669270833299
296,292,5,2,1,2,1,0.22399983723958342,-0.8204485484037857,-0.16433322482638896
297,293,5,2,0,2,1,-0.04711127387152779,-0.9004046470527782,0.031222330729166685
298,294,5,3,0,2,1,0.23733317057291664,-0.7359368373709595,0.30677788628472225
299,295,5,2,1,2,0,0.19288872612847224,-0.6812601328812854,-0.16877766927083343
300,296,5,2,0,2,0,0.11066650390624999,-0.40275729921501596,-0.0665554470486111
301,297,5,3,0,2,1,0.2817776150173612,-0.19921912595227192,0.2890001085069444
302,298,5,2,1,2,1,0.11733317057291667,-0.7592675862347257,0.3023334418402778
303,299,5,3,0,2,1,0.30399983723958335,-0.8081742957905236,0.08900010850694447
304,300,5,2,0,2,1,0.20622205946180547,-0.8756980643285006,0.08455566406250002
305,301,5,3,0,2,1,0.09288872612847221,-0.43707216266966376,0.3156667751736112
306,302,5,2,0,2,0,0.09066650390624995,-0.5731920060100444,-0.07988878038194443
307,303,5,3,1,2,1,0.32177761501736113,-0.6519326659344159,0.2045556640625
308,304,5,2,0,2,0,-0.02488905164930558,-0.6757214446127537,0.10233344184027779
309,305,5,2,1,2,1,0.32177761501736113,-0.48212364459322077,0.36455566406249995
310,306,5,2,1,2,1,0.4862220594618055,-0.17918450324733293,0.35566677517361117
311,307,5,2,0,2,1,0.5373331705729166,-0.20282447586489266,0.07566677517361109
312,308,5,4,0,2,1,0.43288872612847235,0.06697269895198724,0.45733344184027774
313,309,5,2,0,2,1,0.5128887261284722,-0.2836557851926925,0.2667778862847222
314,310,5,4,1,3,1,0.4573331705729167,0.049972839957492,0.5556667751736112
315,311,5,3,0,2,1,0.24177761501736117,-0.6476376135480277,0.1156667751736111
316,312,5,1,0,2,0,-0.11822238498263893,-0.15258656206318827,-0.41322211371527784
317,313,5,3,1,2,1,0.4239998372395834,-0.1195057523190955,0.41288899739583335
318,314,5,4,0,4,1,0.459555392795139,0.09252962726796257,0.5506667751736111
319,315,5,2,0,2,1,-0.1582223849826389,-0.3146206379991422,-0.22655544704861108
320,316,5,3,0,3,1,0.48177761501736116,-0.3621353173309309,0.06233344184027778
321,317,5,3,1,2,1,0.4595553927951389,-0.022777919492221743,0.29788899739583335
322,318,5,2,0,3,1,0.27288872612847226,-0.9117596422167644,0.32455566406249997
323,319,5,2,1,1,0,-0.2782223849826389,-0.2976885850674025,-0.23099989149305555
324,320,5,2,1,1,1,0.06844428168402776,-0.6543416450635712,-0.0932221137152778
325,321,5,2,1,2,0,-0.13333333333333333,-0.3532682116027194,-0.22388888888888897
326,322,5,2,0,3,0,-0.1244444444444444,-0.7969205481355803,0.1272222222222222
327,323,5,2,1,2,0,-0.19999999999999996,-0.5365111409876004,0.07833333333333332
328,324,5,2,1,2,0,-0.12444444444444444,-0.5032996344973572,0.06944444444444442
329,325,5,3,1,3,1,0.062222222222222213,-0.8706424835152926,0.1494444444444445
330,326,5,2,0,2,0,-0.31555555555555553,-0.851204316969857,0.0916666666666667
331,327,5,3,0,3,1,0.008888888888888863,-0.6110839665163001,0.0027777777777777614
332,328,5,3,0,3,1,0.4177777777777778,-0.6392964813877717,0.2161111111111111
333,329,5,3,0,3,1,0.4355555555555557,-0.6620487430381613,0.46499999999999997
334,330,5,3,1,3,1,0.5511111111111111,-0.42153665269394913,0.10055555555555555
335,331,5,3,1,3,1,0.49777777777777776,-0.14967185914555503,0.04277777777777784
336,332,5,3,1,2,1,0.44000000000000006,-0.82791837963932,0.34500000000000003
337,333,5,3,1,3,1,0.5466666666666667,-0.3537346248695998,0.18944444444444447
338,334,5,3,0,3,1,0.2844444444444444,-0.33358701814980785,-0.3438888888888889
339,335,5,3,1,2,1,0.36444444444444446,-0.8839118784973747,0.31388888888888894
340,336,5,2,0,2,0,0.26222222222222225,-0.8187597948545008,0.12722222222222226
341,337,5,2,1,1,1,0.08000000000000004,-0.9837465827310883,0.02944444444444443
