7749,80,1,,695,4,no,4,yes,0.5567898220486113,-0.8213430039654365,0.5063273111979167,,2017-05-04 13:55:13.000000,2017-05-04 13:55:27.000000
7750,80,1,,696,2,no,2,yes,-0.19876573350694446,-0.9962026411360686,0.19521620008680554,,2017-05-04 13:55:28.000000,2017-05-04 13:55:42.000000
7751,80,1,,690,2,no,2,yes,0.17901204427083345,-0.9915715014390426,-0.27144978841145834,,2017-05-04 13:55:43.000000,2017-05-04 13:56:07.000000
7752,80,1,,655,2,no,2,yes,-0.24321017795138897,-0.9903183234865103,0.2841057671440973,,2017-05-04 13:56:08.000000,2017-05-04 13:56:28.000000
7753,80,0,,10005,4,no,4,yes,0.7567898220486111,-0.04180377110305167,0.3285508897569444,a010,2017-05-04 13:56:31.000000,2017-05-04 13:56:51.000000
7754,80,1,,720,4,no,3,yes,0.15678982204861108,-0.9744561768704028,0.37299465603298615,,2017-05-04 13:56:52.000000,2017-05-04 13:57:17.000000
7755,80,1,,714,4,no,4,yes,0.3345675998263888,-0.9831912455701463,0.32855021158854164,,2017-05-04 13:57:18.000000,2017-05-04 13:57:32.000000
7756,80,1,,714,4,no,4,yes,0.3345675998263888,-0.9831912455701463,0.32855021158854164,,2017-05-04 13:57:18.000000,2017-05-04 13:57:34.000000
7757,80,1,,648,3,yes,2,yes,0.3123453776041667,-0.9868135115963599,-0.16033867730034723,,2017-05-04 13:57:36.000000,2017-05-04 13:58:02.000000
7758,80,1,,665,4,no,4,yes,0.5790120442708334,-0.7771214058678255,0.2841050889756944,,2017-05-04 13:58:05.000000,2017-05-04 13:58:22.000000
7759,80,1,,686,3,no,2,yes,-0.2654324001736111,-0.9921093029749148,0.017439100477430594,,2017-05-04 13:58:25.000000,2017-05-04 13:58:47.000000
7760,80,1,,715,4,no,4,yes,0.4901231553819444,-0.9102206940928272,0.4396620008680556,,2017-05-04 13:58:49.000000,2017-05-04 13:58:59.000000
7761,80,1,,692,3,no,2,yes,0.20123426649305556,-0.9959432858390084,-0.20478312174479174,,2017-05-04 13:59:01.000000,2017-05-04 13:59:20.000000
7762,80,1,,701,2,no,2,no,-0.3098768446180556,-0.9825275376244494,-0.3381171332465278,,2017-05-04 13:59:22.000000,2017-05-04 13:59:38.000000
7763,80,2,595,,4,yes,4,yes,0.7790120442708335,0.08628010735286296,0.5359578450520833,,2017-05-04 14:00:33.000000,2017-05-04 14:00:46.000000
7764,80,2,598,,4,no,3,yes,0.20123426649305556,-0.9960983096620272,0.09151340060763892,,2017-05-04 14:00:48.000000,2017-05-04 14:01:28.000000
